track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,2wY79sveU1sp5g7SokKOiI,Sam Smith,3TJz2UBNYJtlEly0sPeNrQ,201000,2017-11-03,81,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873
0GHwNr0lqf8jpc9wesmnHo,Ex,4HOEnLufwAqJ2qoJPVnL01,Callalily,0qny2u4DXtiOu7ENsopaaA,279259,2018-04-13,59,0.499,0.381,7,-7.855,1,0.0373,0.586,0.0,0.086,0.57,157.332
69vToJ9BMbbLlFZo7k7A7B,You Are The Reason,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,6Vip5A5NmEazvKuxj6GLYf,204326,2018-03-09,83,0.331,0.235,10,-7.7,1,0.0299,0.918,0.0,0.137,0.218,171.232
5zMR44ZH4KVZj4FlhTj3SE,Magbalik,4HOEnLufwAqJ2qoJPVnL01,Callalily,3tIU2WCVDgPwnG4MraWwQ6,326813,2006-07-17,63,0.404,0.556,4,-8.329,1,0.0326,0.359,4.93e-06,0.0964,0.34,159.256
7sW3f7PqDV7BQ7qqeVBJIA,Migraine,2kZThDGZcHl4klYYFk0v8n,Moonstar88,0rw3b1VJPAMs9zq4ncP43K,267560,2008-04-10,57,0.662,0.546,2,-5.868,1,0.0288,0.204,2.82e-06,0.12,0.196,115.053
6C2nrsOlb3jOUGcJAmPrTA,Tell Me Where It Hurts,5elcNQkZ6FCZA3grSOMngY,MYMP,6bfrwiC19nEjAwGN98un6f,253013,2005-03-10,60,0.726,0.542,7,-7.952,1,0.042,0.702,0.0,0.0962,0.396,89.583
0Rx0DJI556Ix5gBny6EWmn,Paradise,4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,4ZKdRW0AH9sxV09NmWsTkW,169038,2019-08-09,79,0.844,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061
135ggzbjOogZ75IQ0LQi8r,Ang Huling El Bimbo,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,6JbcJM51TZIX8nkjns3M4U,447333,1995-12-21,59,0.524,0.503,6,-11.79,1,0.0245,0.184,0.0,0.264,0.436,89.497
5p7ujcrUXASCNwRaWNHR1C,Without Me,26VFTg2z8YR0cCuwLzESi2,Halsey,0zzrCTzvL4ZmR42xF46Afm,201660,2018-10-04,83,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041
1SmiQ65iSAbPto6gPFlBYm,It’s Nice To Have A Friend,06HL4z0CvFAxyc27GXpf02,Taylor Swift,1NAmidJlEaVgA3MpcPFYGq,150440,2019-08-23,65,0.737,0.175,10,-9.912,1,0.0401,0.971,0.000337,0.171,0.545,70.008
5jLEQLkEU8Sb2fG5UQcwDM,Ako Muna,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,3CZcvxE3YyYqjF8XfvaQzn,222063,2018-03-23,59,0.547,0.573,6,-5.184,1,0.0311,0.576,0.000153,0.0676,0.193,135.991
4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,3oIFxDIo2fwuk4lwCmFZCx,204466,2019-07-12,81,0.857,0.621,9,-6.376,0,0.0825,0.148,0.0,0.0865,0.668,97.989
6wo37KVqFJhtuxPTpLCcfe,Takeaway (feat. Lennon Stella),69GGBxA162lTqCwzJG5jLp,The Chainsmokers,1JawI0XkEwmQ5Bwef3RMbq,209893,2019-07-24,9,0.294,0.505,3,-8.106,1,0.042,0.12,0.0,0.0977,0.357,85.332
1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,2NjfBq1NflQcKSeiDooVjY,Tones And I,31IDBea3eEs57a0joX6TjN,209754,2019-05-10,70,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078
06cUybZMETs4i3yQO1f7p3,Weak,30DIeQNV9s1HEXyuCpGF4l,Khel Pangilinan,5ZxNoCcUNppsFWVkMkEoed,211200,2018-08-28,65,0.71,0.373,5,-10.611,0,0.0618,0.179,0.0,0.156,0.141,127.064
1mTROTnvFi7uxGciL319Kb,Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,2hT2tmiAlFVF4waIOHNWqA,342067,2018-12-09,60,0.605,0.336,11,-8.732,1,0.0362,0.828,0.0,0.104,0.198,127.907
3ueq4reab02CypseErxvwS,Rainbow,6ZgBJRjJsK1iOJGKGZxEUv,South Border,0LEOxu8WvRqGmZ5I9KCnTo,345155,2005,62,0.428,0.346,5,-7.092,1,0.0324,0.428,0.0,0.101,0.4,87.185
0YyM8aEdbjGfLWPn6fdcn7,Pasensya Ka Na,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,38jqi8VvSax4miNL2cacD1,241029,2015-04-08,62,0.696,0.262,11,-15.073,1,0.031,0.519,0.0,0.0669,0.265,84.007
2kRjoaqiyeS0Faus5wKztH,Ikaw Lang,6gcteR920pLEynlHzjSRYd,Kiyo,3EMkSD7V6DOoEAwk9pnOfa,241658,2019-05-10,61,0.705,0.499,7,-8.554,1,0.0714,0.317,1.64e-05,0.131,0.5,79.992
1KbQcIJWNlL0e9a81k1Fls,Isa Pang Araw,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,5O0pI2YEwQiqm5DDI3J501,220813,2018-07-16,60,0.515,0.715,4,-4.04,0,0.046,0.277,0.0,0.0725,0.416,141.772
7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B),04gDigrS5kc9YWfZHwBETP,Maroon 5,1Li4rADxSxjT2g4xqUcMYh,235545,2018-06-15,76,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959
2dpaYNEQHiRxtZbfNsse99,Happier,64KEffDW9EtZ1y2vBYgq8T,Marshmello,78EicdHZr5XBWD7llEZ1Jh,214289,2018-08-17,85,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015
1MkiRsYBkXbXvdiYvTTiQT,Someday,2tQbSWgZLIB8MXMnsXVRro,Nina,1yx0lKqG8Z1J3IOxx4gbzs,214773,2006-08-23,66,0.556,0.212,6,-11.197,1,0.0406,0.941,0.0,0.0982,0.514,133.392
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,61ulfFSmmxMhc2wCdmdMkN,241106,1994-11-01,73,0.335,0.625,7,-7.462,1,0.0386,0.164,0.0,0.0708,0.346,150.277
2iOnWSWcChoGmUufbrQ00e,Tagu-Taguan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,249160,2018-02-19,57,0.633,0.28,2,-11.192,1,0.0389,0.831,8.83e-05,0.113,0.152,87.963
761frfZtZ8I2g70UsjFfBK,I Need You More Today,3XEHRbR9NMWfNzQ6TQMS9M,Caleb Santos,4TyVEjoScAou6qVjhXyYfp,233728,2016-12-02,65,0.474,0.522,11,-7.513,1,0.0408,0.36,0.0,0.123,0.448,157.225
6XmskR1cMfgys1W7dExmgi,With a Smile (feat. Kelly Badon),6ZgBJRjJsK1iOJGKGZxEUv,South Border,7tfDmiKEApFiZmT5MzIN1o,264413,2005-11-15,64,0.523,0.534,6,-8.94,1,0.0296,0.479,2.92e-05,0.111,0.507,75.988
6p6DiqAPwMX7vdrSo30wgo,'Di Na Muli,09Xydf4dlkr29dH99DmsvQ,Janine Teñoso,4u7nLwDVRz7z0mxweMbVZ6,207018,2018-04-06,57,0.413,0.561,1,-3.092,1,0.0517,0.192,0.0,0.0914,0.352,88.69
7iNMzfw2couNdTNXMYG2IR,Filipina Girl,43CiK1548VVp2DT95joswS,Billy Crawford,0bBU7EKITlqetuEdnRHepO,218133,2019-03-22,54,0.57,0.463,0,-7.655,1,0.317,0.663,0.0,0.092,0.499,119.675
4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),4qIVPF0s71ZYW3qzhu5GkF,Kina,5LZSpPoBVBsh6kRSEKfPQ8,179080,2018-10-08,85,0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917
6YEO7K4hwGKh7BmNxMMvkc,Oks Lang,2U5mF0PZqGu6glnz55yY0y,John Roa,6c91nspPojdT3JhVNfNu9N,336369,2018-02-14,61,0.313,0.237,9,-14.538,1,0.0451,0.855,0.000386,0.0961,0.165,80.13
7GbAp0HKPQW7WnFJAzMoRk,Thru These Tears,49tQo2QULno7gxHutgccqF,LANY,6SWmGozzQDUaczHXMuE8Za,204515,2018-10-05,67,0.711,0.517,11,-7.695,1,0.0391,0.154,0.0,0.149,0.294,119.945
2KoWHNtJrbE0WxWfQjYjyu,Urong Sulong,4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,5PiVRsrfskS9xkti5BR9dL,267049,2018-08-06,27,0.713,0.342,2,-8.613,1,0.0802,0.554,7.61e-06,0.113,0.662,79.977
6ocbgoVGwYJhOv1GgI9NsF,7 rings,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,2fYhqwDWXjbpjaIJPEfKFw,178626,2019-02-08,86,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048
3D110t9ctcoOoylXsc3iR8,Thick And Thin,49tQo2QULno7gxHutgccqF,LANY,6SWmGozzQDUaczHXMuE8Za,212002,2018-10-05,67,0.697,0.551,5,-6.179,0,0.0282,0.059,0.0,0.0762,0.339,99.996
7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),5CiGnKThu5ctn9pBxv7DGa,benny blanco,7dQ734EW0iLvQfF6vBFNiZ,170769,2018-12-07,74,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949
4NjR63Up0uMkQBlKvlZd1l,Stickwitu,6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,5x8e8UcCeOgrOzSnDGuPye,207506,2005-01-01,63,0.655,0.54,9,-6.482,1,0.0516,0.268,0.0,0.068,0.43,79.983
5Seh4HfqT1mFnRJQswqz51,Your Song (My One and Only You),4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,38fR4iclLt6WMm1Zkzu0fq,223546,2018-07-27,63,0.507,0.367,6,-7.213,1,0.0285,0.726,0.0,0.0765,0.362,84.026
6EOKwHETwSkZ9gW2b6ASE0,Ransom,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,65T18oWoikW2MAilg9j8lW,131240,2019-08-30,3,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974
39fwy7Q1spclVNFeu64lgd,Walang Gana,71hhKLR9oCOsHLdRIoQ5OU,King Badger,6eVj1ow3MHMdrv55VGTUfG,200393,2019-04-24,58,0.875,0.485,8,-8.814,1,0.0743,0.419,0.0,0.105,0.861,126.074
3707IBa4HnS3zDDoWfeUBl,I Warned Myself,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,3TDyDrYb9qx7DtGWXqvLfW,159782,2019-08-21,67,0.488,0.311,10,-11.467,0,0.297,0.562,0.000548,0.161,0.579,184.112
7ArrTJ1LwcGAlEO65LUQ7i,I Don't Wanna Love You Anymore,49tQo2QULno7gxHutgccqF,LANY,6SWmGozzQDUaczHXMuE8Za,201197,2018-10-05,67,0.702,0.623,0,-8.36,1,0.0417,0.322,0.0,0.0858,0.503,104.974
2xJlJ7vhnt8yBfA4vwcwZW,Pakinabang,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,0GEfyKd50hzLPG93kDgsUd,430349,2019-08-05,51,0.809,0.55,2,-10.231,1,0.144,0.185,0.0,0.0558,0.837,154.987
76cy1WJvNGJTj78UqeA5zr,IDGAF,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,01sfgrNbnnPUEyz6GZYlt9,217946,2017-06-02,80,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028
6xQs6y6CpDqK9VKCktApEL,Hiling,2JEIN1g27pZdm3hKB9EwE5,Mark Carpio,6E5TwOXhw6KyhX4P0p9vdK,235009,2015-01-15,62,0.58,0.244,4,-9.917,1,0.0361,0.808,0.0,0.092,0.385,82.121
68vgtRHr7iZHpzGpon6Jlo,My Boo,23zg3TcAtWQy7J6upgbUnj,Usher,1RM6MGv6bcl6NrAG8PGoZk,223440,2004-03-23,78,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412
0VsGaRXR5WAzpu51unJTis,Best Part of Me (feat. YEBBA),6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,3oIFxDIo2fwuk4lwCmFZCx,243266,2019-07-12,69,0.565,0.243,2,-8.367,1,0.0317,0.758,8.82e-06,0.285,0.239,81.655
2IMODbij0lZ5CuAjZi0IDE,Sila,0jKQrxK2zHqxyOAyIMrUQt,SUD,0qwujayb77utSpftsXjdP3,326000,2015-07-31,60,0.635,0.376,9,-6.1,1,0.0457,0.0104,0.0,0.109,0.28,124.57
0TMGV2zMZXOILVtQLtkI3G,What Am I,2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,085TF4mnNbXQT0m2X05cb0,184665,2019-01-17,70,0.614,0.647,0,-4.681,0,0.0524,0.0687,0.0,0.104,0.368,163.862
22vgEDb5hykfaTwLuskFGD,Sucker,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,1Uf67JAtkVWfdydzFFqNF2,181026,2019-06-07,83,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958
1SNiXDwSilLujcYdvfqVpT,Call You Mine,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,1JawI0XkEwmQ5Bwef3RMbq,217653,2019-07-24,5,0.591,0.702,7,-5.59,1,0.0289,0.225,0.0,0.414,0.501,104.003
35o9a4iAfLl5jRmqMX9c1D,Shape of My Heart,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,41zXjyVr6dzmchWf8tv3UO,230093,2000-11-21,73,0.575,0.786,9,-4.353,1,0.0296,0.252,0.0,0.159,0.518,96.102
6nCAuV8db9kn8S3TOlp5BA,A Perfect Christmas,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,3WPwRhJqWbl9lkv8DDq8jh,253333,1990,54,0.543,0.339,9,-12.237,1,0.0253,0.397,1.4e-05,0.138,0.339,87.538
3PLARiBoxCpJFUMZhvV63x,Dalaga,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,3WcPb5LktyXktr9ufHLm4v,297932,2018-07-23,57,0.94,0.499,8,-10.123,1,0.0825,0.535,0.000119,0.0889,0.537,109.962
6LJ1p1h5EcMK4VPeCLDSoF,Nadarang,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,7MCYCgE6fQHYkhj29FHRcY,232960,2017-12-08,60,0.839,0.535,1,-6.969,1,0.0799,0.609,0.0,0.115,0.693,118.008
6zeeWid2sgw4lap2jV61PZ,Better,6LuN9FCkKOj5PcnpouEgny,Khalid,2Qxc2NJ7yPKVFRWi3llRr2,229320,2018-10-18,77,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949
09IStsImFySgyp0pIQdqAc,The Middle,2qxJFvFYMEDqd7ui6kSAcq,Zedd,7nEiwcUSwycvC77kZ9ub7c,184732,2018-01-23,82,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01
3Dkvp3L4w0uJFYfIPa8E9H,ILYSB - STRIPPED,49tQo2QULno7gxHutgccqF,LANY,4sldmS76FbpIaO2sEsZlBh,244820,2015-12-11,70,0.661,0.393,5,-8.199,1,0.0554,0.546,0.000131,0.11,0.165,83.851
5T8bLnWG8sg9ER8RKNZbCB,Before I Let You Go,0jarApAsbmiCkYhz0590mE,Freestyle,1UeL9KHbWPUf203QjU6NvN,289266,1998-09-26,64,0.655,0.348,4,-12.091,1,0.0356,0.176,0.0,0.161,0.0641,120.011
0tgVpDi06FyKpA1z0VMD4v,Perfect,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,3T4tUhGYeRNVUGevb0wThu,263400,2017-03-03,86,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05
7zFBtYAVURF3bUVqEQ6UUu,ICY,2KC9Qb60EaY0kW4eH68vr3,ITZY,2y2Nuvvw5xNDYOunTSsgf1,191142,2019-07-29,71,0.801,0.904,2,-2.819,1,0.0834,0.0324,3.1e-05,0.182,0.814,124.979
2RttW7RAu5nOAfq6YFvApB,Happier,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,3T4tUhGYeRNVUGevb0wThu,207520,2017-03-03,82,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792
0rKtyWc8bvkriBthvHKY8d,SLOW DANCING IN THE DARK,3MZsBdqDrRTJihTHQrO6Dq,Joji,34GQP3dILpyCN018y2k61L,209273,2018-10-26,84,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964
31vGGETvC1zlvuhNumTYZB,Kontrabida,1UvsiRB2EarPibq6XRl9Sv,Pricetagg,7eJOOpkpqJ2qyGTHhe6bri,309786,2019-01-31,55,0.737,0.791,1,-2.789,0,0.242,0.245,0.0,0.181,0.377,86.008
3S0OXQeoh0w6AY8WQVckRW,I'm Yours,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,1UwzOp5hn3lAbOqsAfXBw8,242186,2008-05-01,72,0.686,0.457,11,-8.322,1,0.0468,0.595,0.0,0.105,0.718,150.953
6brl7bwOHmGFkNw3MBqssT,So Sick,21E3waRsmPlU7jZsS13rcj,Ne-Yo,6gkwOLmk0ALMOjWs5WhAEr,207186,2006-01-01,77,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791
15ahYSiHAIMxAnujlXVtta,Super Far,49tQo2QULno7gxHutgccqF,LANY,0HiwsXForePsWdIZW6EEkK,203650,2017-06-30,66,0.575,0.46,1,-6.839,1,0.182,0.0988,0.0,0.227,0.462,95.952
1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,6IzQb2kLydYNfzmKXvmndX,213264,2017-06-22,78,0.786,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.034
6fxVffaTuwjgEk5h9QyRjy,Photograph,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,6NoBzYmh5gUusGPCfg0pct,258986,2013,66,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989
29xs643Q96uQLD8f7SxYYw,Sa'yo,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,4xxRoePLdITFIhrzUhmOaQ,253360,2013-06-11,60,0.567,0.0896,5,-12.944,1,0.0343,0.796,0.0,0.218,0.367,79.002
6M21eWbEw74XDdoQsNIinq,Malaya (Camp Sawi Original Motion Picture Soundtrack),0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,52xu8EP3ABmpNk0LUzF3ih,254249,2017-09-18,59,0.374,0.125,7,-14.847,1,0.0383,0.852,4.66e-06,0.321,0.108,114.694
77iVPjxBy9Q3GgOxVE1UUA,"Halik Sa Hangin - From ""The Killer Bride""",1mcqfNCReSFxun2vIWvC28,KZ Tandingan,3S4ZOWVwtEGMcxevA5YZO1,288000,2019-08-12,60,0.505,0.552,11,-11.387,0,0.0973,0.623,5.24e-05,0.327,0.407,149.467
1TU0pwihuwk0RkgwHtuy71,Walwal,2OYCiru0FZMaAXWn6eL7MA,VVS Collective,6avqibTJ5BdrlGit74uaD9,414647,2019-06-06,0,0.677,0.542,5,-9.246,0,0.0421,0.0771,5.38e-06,0.118,0.384,160.031
79esEXlqqmq0GPz0xQSZTV,Lost In Japan,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,2VP96XdMOKTXefI8Nui23s,201200,2018-05-25,75,0.713,0.738,10,-6.784,1,0.374,0.255,0.0,0.106,0.425,105.027
7xJ3VASYirHyuTpxDvTVbV,Maikee's Letters,3KovZIDNYgQY8chiNZo2ZF,Just Hush,2CezmL4N05N3YWIo4iH8jT,300893,2018-05-25,61,0.707,0.503,0,-8.266,1,0.0742,0.171,0.00197,0.0586,0.295,121.931
46n2EGFnPC3tzWCN1Aqe26,This I Promise You,6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,20RMokVwJ2wjQ0s8FOdOFC,284760,2000-03-21,69,0.55,0.587,2,-6.279,1,0.0329,0.354,0.0,0.128,0.466,165.975
2aI2k39nfa3KFsa4JclQzw,DDU-DU DDU-DU,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,2zwfcNqJe7IT1RwgVyv1ug,209355,2018-06-15,77,0.671,0.859,4,-3.922,0,0.0833,0.0323,0.0,0.267,0.389,139.931
0Fh6hgq979963fIxr2VBF2,"214 - From ""Alone/Together""",2uhjpR62cyl0U8HD38yFQ8,JM De Guzman,7H0I5J51zSxtXcHg862TZp,254024,2019-02-08,59,0.351,0.35,6,-8.861,1,0.0291,0.268,0.0,0.155,0.204,79.588
4NBTZtAt1F13VvlSKe6KTl,This Feeling,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,6ZvDJs17O3woQirttKRYCG,197946,2018-12-14,77,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049
0815caqt2Lytro5EIzMufT,You And Me,5PokPZn11xzZXyXSfnvIM3,Lifehouse,2hOY4rDu51XSBvtwfWgSmz,195493,2005-03-22,76,0.459,0.427,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.902
2qLMf6TuEC3ruGJg4SMMN6,Lucky,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,1UwzOp5hn3lAbOqsAfXBw8,191360,2008-05-01,68,0.623,0.417,0,-8.699,1,0.0354,0.296,0.0,0.135,0.721,130.032
0WOvSEVpUGkNufX0w0M06F,13,49tQo2QULno7gxHutgccqF,LANY,0HiwsXForePsWdIZW6EEkK,234818,2017-06-30,67,0.784,0.539,8,-8.148,0,0.0628,0.69,1.75e-05,0.0367,0.697,133.963
2VxeLyX666F8uXCJ0dZF8B,Shallow,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,4sLtOBOzn4s3GDUv3c5oJD,215733,2018-10-05,85,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799
4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,04gDigrS5kc9YWfZHwBETP,Maroon 5,5zClcGCSWj926AMjvBNSLc,259453,2002,80,0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0
3yNZ5r3LKfdmjoS3gkhUCT,bad guy (with Justin Bieber),6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,6lMlX68jJrx67hiCqdiDvW,194839,2019-07-11,75,0.67,0.453,0,-11.265,1,0.295,0.252,0.33,0.117,0.68,135.055
6Qyc6fS4DsZjB2mRW9DsQs,Iris,2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,4UMjBXcRqIgMZ1XumU2x5T,289533,1998-09-11,78,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925
2btKtacOXuMtC9WjcNRvAA,ILYSB,49tQo2QULno7gxHutgccqF,LANY,0HiwsXForePsWdIZW6EEkK,211149,2017-06-30,68,0.636,0.623,5,-7.016,1,0.0603,0.468,0.00453,0.351,0.389,100.026
6875MeXyCW0wLyT72Eetmo,Starving,5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,5m01tty1948HnkXUhG0urw,181933,2016-08-19,41,0.668,0.613,4,-4.225,1,0.102,0.414,0.0,0.102,0.498,99.852
7xty20N3DMTVOVtDIS2Jov,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack",0u4G1K1CSzcp5PZ6G6FIGu,Darren Espanto,55sWjGP1ghylhmMX3N17LU,236283,2017-12-15,60,0.556,0.625,0,-7.178,1,0.037,0.336,0.0,0.11,0.403,104.913
6Fh0xf6gIgBJ5FyjAZmmI8,LATINA,2G7VQ1kVhVfNagytlousgm,Al James,1tPqEy6tzVE1eHy0vjbW78,211406,2019-07-19,56,0.841,0.704,4,-5.062,0,0.0393,0.164,1.33e-05,0.184,0.523,128.055
6PYnUsNEpYC7A4BS2sjw3L,Right Back (feat. A Boogie Wit Da Hoodie),6LuN9FCkKOj5PcnpouEgny,Khalid,36Mq31otog86NGRflpMmkg,254999,2019-08-13,70,0.786,0.428,5,-10.011,0,0.31,0.0933,1.1e-06,0.156,0.556,97.001
2hnxrRNzF74mdDzpQZQukQ,There's No Way (feat. Julia Michaels),5JZ7CnR6gTvEMKX4g70Amv,Lauv,3xJzdYiYlc7CMtRXBpd9Qg,174860,2018-09-27,13,0.755,0.625,2,-7.114,1,0.0896,0.49,0.0,0.157,0.374,147.02
468iB1VWvEy9ln8M9zdde6,Tayo Na Lang Dalawa,7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,4V1wdlWzWsSPbgXrgipsPS,185066,2014-04-20,56,0.52,0.969,1,-3.612,1,0.0331,4.47e-05,0.00232,0.157,0.63,97.598
7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,1uyf3l2d4XYwiEqAb7t7fX,220733,2010-10-05,80,0.637,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.012
0WRSaei4JRI1KTYhMqQh9y,Sandali,0n4a5imdLBN24fIrBWoqrv,Because,1UeeX7O8uWEkBpgLpi1C5S,269217,2018-06-12,58,0.801,0.377,0,-14.957,1,0.0807,0.237,5.48e-06,0.451,0.388,115.035
7gZ3kWNtIxFgxjsm5OTVMB,214,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,65GkUxR6lYlCiYP4mqyZl1,273200,2001,65,0.537,0.561,4,-6.961,0,0.0297,0.423,1.64e-06,0.134,0.242,78.13
267RumTt5KeLBGl2KWxBL0,Dating Tayo,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,01f1BJjxsFyuX580Fk8Gjk,239480,2016-05-19,62,0.551,0.329,7,-10.731,1,0.0431,0.648,3.82e-05,0.0925,0.331,139.699
630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,6U1dBXJhC8gXFjamvFTmHg,Zac Efron,0mRqi6mOvyVVVEIfFFfWXU,217440,2017-11-17,75,0.684,0.619,10,-7.005,1,0.0386,0.0716,0.0,0.122,0.284,125.046
5uHl2eYaITSX6xEX8bmaXy,Adios,3ZZzT0naD25RhY2uZvIKkJ,EVERGLOW,7tMpbKXDLlHPSCoPdF2OBv,189146,2019-08-19,70,0.633,0.706,10,-5.137,0,0.0627,0.000587,0.0795,0.245,0.399,128.187
0yYwS7CXKIPC4kWPvZQfsT,No Way!,4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,4ZKdRW0AH9sxV09NmWsTkW,112105,2019-08-09,60,0.665,0.709,1,-4.117,0,0.0407,0.174,0.0,0.142,0.357,76.058
1a1i2IwXnUN0PjllVEhA4B,Breakeven,3AQRLZ9PuTAozP28Skbq8V,The Script,5gCo4z8XZ0T16nJmnw9wnG,261426,2008-08-30,41,0.63,0.698,10,-4.51,1,0.0244,0.173,0.0,0.0789,0.529,94.023
39afswHs17v53znQm1gDTY,Take A Bow,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,1YhbfKnjrFgnYyWz6cn9mN,229413,2007-03-31,62,0.708,0.47,9,-7.59,1,0.0659,0.248,0.0,0.0852,0.536,82.007
